cnpj,plataforma,nome_fundo,classe_anbima,fonte,atualizado
58327943000103,XP,Icatu Vanguarda Dinâmico CDI FIF Multimercado RL,Multimercados Dinâmico,API,03/06/2026
36498149000190,XP,Riza Meyenii 180 Advisory FIF de Cotas de FIM,Multimercados Dinâmico,API,03/06/2026
43508091000183,XP,Riza Meyenii 360 Advisory FIF de Cotas de FIM,Multimercados Dinâmico,API,03/06/2026
42405028000159,XP,Root Capital Crédito HG Plus FIC de FIF Multimercado CP RL,Multimercados Dinâmico,API,03/06/2026
34957512000162,XP,Selection RF High Yield FIC FIM CP LP,Multimercados Dinâmico,API,03/06/2026
61768641000185,XP,XP Alocação Conservadora FIM CP RL,Multimercados Dinâmico,API,03/06/2026
61769286000169,XP,XP Alocação Moderada FIM CP RL,Multimercados Dinâmico,API,03/06/2026
61770321000160,XP,XP Alocação Sofisticada FIM CP RL,Multimercados Dinâmico,API,03/06/2026
25213405000139,XP,AZ Quest Debêntures Incentivadas CP FIC de FIF Incentivado de Investimento em Infra RF,Multimercados Estrat. Específica,API,03/06/2026
29813769000100,XP,Absolute Alpha Global Advisory FIC de FIF Multimercado RL,Multimercados Estrat. Específica,API,03/06/2026
35617938000130,XP,Absolute Alpha Marb Advisory FIC de FIF Multimercado RL,Multimercados Estrat. Específica,API,03/06/2026
51112363000150,XP,Absolute Hidra IPCA FIC de FIF RF Investimento em Infra CP,Multimercados Estrat. Específica,API,03/06/2026
34218678000167,XP,Augme 180 FIC FIM CP,Multimercados Estrat. Específica,API,03/06/2026
21732670000172,XP,Capitânia Reit Institucional FIC de FIF Multimercado RL,Multimercados Estrat. Específica,API,03/06/2026
63435661000160,XP,Capitânia Reit Institucional II FIFM CP - RL,Multimercados Estrat. Específica,API,03/06/2026
33736845000107,XP,Hashdex 100 Nasdaq Crypto Index FIM RL - Subclasse Hashdex 100,Multimercados Estrat. Específica,API,03/06/2026
33736873000116,XP,Hashdex 20 Nasdaq Crypto Index FIF em Cotas de FIM,Multimercados Estrat. Específica,API,03/06/2026
35088108000162,XP,Hashdex 40 Nasdaq Crypto Index FIF em Cotas de FIM,Multimercados Estrat. Específica,API,03/06/2026
36986672000165,XP,Hashdex Bitcoin FIM RL,Multimercados Estrat. Específica,API,03/06/2026
44417355000156,XP,Hashdex Defi FIM,Multimercados Estrat. Específica,API,03/06/2026
44417431000123,XP,Hashdex Ethereum FIM,Multimercados Estrat. Específica,API,03/06/2026
45683300000150,XP,JGP Crédito Ecossistema 360 Advisory FIC de FIF Multimercado CP RL,Multimercados Estrat. Específica,API,03/06/2026
27928186000108,XP,Quantitas FIM Galápagos,Multimercados Estrat. Específica,API,03/06/2026
37069872000116,XP,SPX Seahawk Plus Advisory FIF CIC Multimercado CP RL,Multimercados Estrat. Específica,API,03/06/2026
18623722000168,XP,Safra Debêntures Incentivadas CP FIC FIM,Multimercados Estrat. Específica,API,03/06/2026
43105341000134,XP,Trend Bitcoin FIM RL,Multimercados Estrat. Específica,API,03/06/2026
40212817000148,XP,Trend Commodities FIM RL,Multimercados Estrat. Específica,API,03/06/2026
35609786000123,XP,Trend Ouro Dólar FIF Multi RL,Multimercados Estrat. Específica,API,03/06/2026
32319351000156,XP,Trend Tecnologia Americana FIM RL,Multimercados Estrat. Específica,API,03/06/2026
17453850000148,XP,Western Asset US Index 500 FIF,Multimercados Estrat. Específica,API,03/06/2026
26803233000116,XP,XP Debêntures Incentivadas CDI CP FIF Incentivado de Investimento em Infra RF RL,Multimercados Estrat. Específica,API,03/06/2026
35142453000137,XP,AXA WF US HIGH YIELD BONDS ADV FIC CI MULT CP IE RL,Multimercados Invest. no Exterior,API,03/06/2026
54886474000101,XP,Axa WF US Dynamic High Yield Bonds Classe FIC Classes FIM CP RL,Multimercados Invest. no Exterior,API,03/06/2026
49998473000119,XP,Azimut Allocation Balanced FIF CIC Multimercado RL,Multimercados Invest. no Exterior,API,03/06/2026
51835937000118,XP,Gama Pearl Diver Global Floating Income BRL FIC FIM IE RL,Multimercados Invest. no Exterior,API,03/06/2026
35744790000102,XP,Gama Schroder Gaia Contour Tech Equity LS BRL FIF CIC Multimercado IE RL,Multimercados Invest. no Exterior,API,03/06/2026
37405108000174,XP,Gama Wellington Schroder Gaia BRL FIF CIC Multimercado IE RL,Multimercados Invest. no Exterior,API,03/06/2026
40212940000169,XP,Hashdex Crypto Top Perfomers FIC de FIF Multimercado RL,Multimercados Invest. no Exterior,API,03/06/2026
40796008000120,XP,IP Value Hedge Advisory FIC de FIF Multimercado RL,Multimercados Invest. no Exterior,API,03/06/2026
24454718000116,XP,JPMorgan Dolar Global Macro Opportunities FIF Multimercado IE RL,Multimercados Invest. no Exterior,API,03/06/2026
29587389000103,XP,JPMorgan Global Bond FIC de FIF Multimercado IE Classe A RL,Multimercados Invest. no Exterior,API,03/06/2026
26112046000196,XP,JPMorgan Global Income FIC de FIF Multimercado IE Classe A RL,Multimercados Invest. no Exterior,API,03/06/2026
19821469000110,XP,JPMorgan Global Macro Opportunities FIC de FIF Multimercado IE Classe A RL,Multimercados Invest. no Exterior,API,03/06/2026
42084992000122,XP,MAG Global Bonds FIC FIM IE,Multimercados Invest. no Exterior,API,03/06/2026
57976053000160,XP,MS Emerging Markets Debt Opportunities CI Mult CP IE RL,Multimercados Invest. no Exterior,API,03/06/2026
32756019000159,XP,MS Global Fixed Income Advisory FIC FIM IE,Multimercados Invest. no Exterior,API,03/06/2026
32386581000138,XP,MS Risco Dinâmico Advisory FIC FIM IE,Multimercados Invest. no Exterior,API,03/06/2026
38049108000141,XP,Meraki Equity Hedge FIF em Cotas de FIM,Multimercados Invest. no Exterior,API,03/06/2026
39602877000198,XP,Nordea Alfa 10 Dolar Advisory FIC FIM IE,Multimercados Invest. no Exterior,API,03/06/2026
29853005000149,XP,Oaktree Global Credit BRL FIC FIM,Multimercados Invest. no Exterior,API,03/06/2026
38281467000120,XP,Oaktree Global Credit USD Advisory FIC FIM,Multimercados Invest. no Exterior,API,03/06/2026
61516572000112,XP,PDIVER - Gama Pearl Diver Crédito Estruturado Global FIM RL,Multimercados Invest. no Exterior,API,03/06/2026
61794417000168,XP,PDIVER II - Gama Pearl Diver Crédito Estruturado Global II F,Multimercados Invest. no Exterior,API,03/06/2026
17302010000184,XP,Principal Global High Yield FIF Multimercado,Multimercados Invest. no Exterior,API,03/06/2026
36046327000141,XP,Pátria Moneda Latam Corporate Credit FIC FIM CP Resp Limitada,Multimercados Invest. no Exterior,API,03/06/2026
41342497000103,XP,SPX Raptor 180 Advisory FIC FIM CP,Multimercados Invest. no Exterior,API,03/06/2026
35939801000100,XP,Selection Multimercado Internacional FIC FIM,Multimercados Invest. no Exterior,API,03/06/2026
39723347000106,XP,Systematica Blue Trend Advisory FIC FIM IE,Multimercados Invest. no Exterior,API,03/06/2026
40212899000120,XP,Trend Bolsas Emergentes FIM RL,Multimercados Invest. no Exterior,API,03/06/2026
37108062000121,XP,Trend ESG Global FIM IS RL,Multimercados Invest. no Exterior,API,03/06/2026
54890958000124,XP,Trend Fixed Income Us Target Duration FIFM IE,Multimercados Invest. no Exterior,API,03/06/2026
40212883000118,XP,Trend Nasdaq 100 FIM RL,Multimercados Invest. no Exterior,API,03/06/2026
57339074000174,XP,Vista Macro Absoluto FI Financeiro em Cotas de FIM RL,Multimercados Invest. no Exterior,API,03/06/2026
34081651000175,XP,XP Special Situations FIC FIM CP LP IE,Multimercados Invest. no Exterior,API,03/06/2026
37310657000165,XP,Ibiuna Credit FIF CIC Multimercado CP RL,Multimercados Juros e Moedas,API,03/06/2026
12440825000106,XP,Vinci Multiestratégia FIM,Multimercados Juros e Moedas,API,03/06/2026
13396703000122,XP,Vinci Valorem FIM,Multimercados Juros e Moedas,API,03/06/2026
32240069000189,XP,AZ Quest Advisory Total Return FIC FIF Multimercado,Multimercados L/S - Direcional,API,03/06/2026
46929688000190,XP,AZ Quest Bayes LS Sistemático FIF em Cotas de FIM,Multimercados L/S - Direcional,API,03/06/2026
40634864000180,XP,Apex Equity Hedge Advisory FIC FIF Multi RL,Multimercados L/S - Direcional,API,03/06/2026
27944406000189,XP,Claritas Long Short Advisory FIC FIM,Multimercados L/S - Direcional,API,03/06/2026
40920066000114,XP,Giant DAO Multifactor LB FIF em Cotas de FIM,Multimercados L/S - Direcional,API,03/06/2026
41326095000115,XP,Moat Capital Equity Hedge Advisory FIC FIM,Multimercados L/S - Direcional,API,03/06/2026
12430199000177,XP,Navi LS FIC FIM,Multimercados L/S - Direcional,API,03/06/2026
17164789000119,XP,Occam Long & Short Plus FIC FIF Multi RL,Multimercados L/S - Direcional,API,03/06/2026
35714550000157,XP,Occam Long Biased Advisory FIC FIF Multi RL,Multimercados L/S - Direcional,API,03/06/2026
26262363000199,XP,Truxt LS Advisory FIC FIM,Multimercados L/S - Direcional,API,03/06/2026
40575693000165,XP,Távola Equity Hedge 15 FIF Multimercado,Multimercados L/S - Direcional,API,03/06/2026
43761934000159,XP,XP Investor Equity Hedge FIC FIM RL,Multimercados L/S - Direcional,API,03/06/2026
29732926000153,XP,Ibiuna Long Short Advisory FIF CIC Multimercado RL,Multimercados L/S - Neutro,API,03/06/2026
38452175000102,XP,A1 Hedge Advisory FIC FIM,Multimercados Livre,API,03/06/2026
44025131000107,XP,AF Horizonte FIF Multimercado CP RL,Multimercados Livre,API,03/06/2026
36499625000197,XP,AZ Quest Bayes LB Sistemático FIF Multimercado,Multimercados Livre,API,03/06/2026
36352498000107,XP,AZ Quest Supra FIC FIF Multimercado CP,Multimercados Livre,API,03/06/2026
52304477000164,XP,AlphaKey LS FIF em Cotas FIM RL,Multimercados Livre,API,03/06/2026
33345956000184,XP,Apex Long Biased Advisory FIC FIF Multimercado RL,Multimercados Livre,API,03/06/2026
23732231000195,XP,Bahia AM Long Biased FIF CIC Multimercado RL,Multimercados Livre,API,03/06/2026
23272391000107,XP,Capitânia Radar 90 FIC de FIF Multimercado CP LP RL,Multimercados Livre,API,03/06/2026
47936719000100,XP,Compass High Yield 180 Advisory FIF em Cotas de FIM,Multimercados Livre,API,03/06/2026
35432385000140,XP,Dahlia Macro Global FIC de FIF Multimercado RL,Multimercados Livre,API,03/06/2026
34309551000153,XP,Dahlia Total Return Advisory FIC FIF Multi RL,Multimercados Livre,API,03/06/2026
37487500000100,XP,Encore LB Advisory FIC Multimercado RL,Multimercados Livre,API,03/06/2026
36017731000197,XP,Genoa Capital Radar Advisory CIC Multimercado RL,Multimercados Livre,API,03/06/2026
48997077000104,XP,Genoa Capital Sagres I FIF CIC Multimercado RL,Multimercados Livre,API,03/06/2026
41075713000100,XP,Giant Darius Advisory FIC de FIF Multimercado RL,Multimercados Livre,API,03/06/2026
34186116000189,XP,Giant Sigma Advisory FIC de FIF Multimercado RL,Multimercados Livre,API,03/06/2026
35940266000107,XP,Giant Zarathustra Advisory FIC de FIF Multimercado RL,Multimercados Livre,API,03/06/2026
32240637000141,XP,Gávea Macro Advisory FIF CIC Multimercado RL,Multimercados Livre,API,03/06/2026
17554200000199,XP,Ibiuna Long Biased FIF CIC Multi RL,Multimercados Livre,API,03/06/2026
52285727000166,XP,Itaú Janeiro Distribuidores FIF CIC Mult - Resp Limitada,Multimercados Livre,API,03/06/2026
35727276000150,XP,Itaú Optimus Titan Distribuidores FIF CIC Mult - Resp Limitada,Multimercados Livre,API,03/06/2026
55347224000166,XP,Itaú Sinfonia All Distribuidores FIF CIC Mult CP Resp Limita,Multimercados Livre,API,03/06/2026
28767162000179,XP,JGP Crédito Advisory FIF Multimercado CP RL,Multimercados Livre,API,03/06/2026
28648924000118,XP,JGP MAX Advisory FIC de FIF Multimercado RL,Multimercados Livre,API,03/06/2026
30190210000150,XP,JGP Strategy Advisory FIC FIF Multimercado RL,Multimercados Livre,API,03/06/2026
52204330000100,XP,Jive Dist & Spec Sits IV Adv Qual III FicFim CP - Modelo A,Multimercados Livre,API,03/06/2026
14146496000110,XP,Kadima High Vol FIC FIF Multi RL,Multimercados Livre,API,03/06/2026
26396708000105,XP,Kapitalo NW3 Plus FIF em Cotas de FIM,Multimercados Livre,API,03/06/2026
42831231000197,XP,Kapitalo Zeta Merídia FIC de FIM,Multimercados Livre,API,03/06/2026
45653398000101,XP,Mantaro Equity Hedge FIF Multimercado,Multimercados Livre,API,03/06/2026
17002861000101,XP,Mantaro LB FIF em Cotas de FIM,Multimercados Livre,API,03/06/2026
32397723000162,XP,Mar Absoluto FIF em Cotas de FIM,Multimercados Livre,API,03/06/2026
31392336000170,XP,Moat Capital Total Return Advisory FIF CIC Multimercado RL,Multimercados Livre,API,03/06/2026
26680221000141,XP,Navi Long Biased FIC FIM,Multimercados Livre,API,03/06/2026
64006995000180,XP,Nest Falcon FIF Mult - RL,Multimercados Livre,API,03/06/2026
57660583000102,XP,Norte Equity Hedge FIF em Cotas de FIM RL,Multimercados Livre,API,03/06/2026
37467515000106,XP,Norte LB CIC de CIM RL,Multimercados Livre,API,03/06/2026
45443993000104,XP,Novus Credito High Grade FIM LP,Multimercados Livre,API,03/06/2026
38267707000131,XP,Occam Equity Hedge Advisory FIC FIF Multi RL,Multimercados Livre,API,03/06/2026
15578417000103,XP,Occam Institucional FIC FIF Multi II RL,Multimercados Livre,API,03/06/2026
34475592000110,XP,Occam Retorno Absoluto Advisory FIC FIF Multi - RL,Multimercados Livre,API,03/06/2026
33401080000146,XP,Oceana Long Biased Advisory FIC FIM,Multimercados Livre,API,03/06/2026
43164438000118,XP,Polo Crédito Estruturado 90 FIF em Cotas de FIM,Multimercados Livre,API,03/06/2026
23601467000192,XP,Polo Total Credit FIC FIF Multimercado CP RL,Multimercados Livre,API,03/06/2026
31416575000113,XP,Principal Claritas Quant FIC FIM,Multimercados Livre,API,03/06/2026
41153236000145,XP,RPS Total Return Advisory D30 FIF em Cotas de FIM,Multimercados Livre,API,03/06/2026
28911549000157,XP,Real Investor FIC de FIF Multimercado RL,Multimercados Livre,API,03/06/2026
46962243000101,XP,Riza Tavros LB FIF em Cotas de FIM,Multimercados Livre,API,03/06/2026
23960625000109,XP,Safari 30 FIF em Cotas de FIM II,Multimercados Livre,API,03/06/2026
32889197000158,XP,Selection Debêntures Incentivadas FIC FIM CP,Multimercados Livre,API,03/06/2026
24582449000173,XP,Selection Multimercado FIC FIM,Multimercados Livre,API,03/06/2026
30518346000147,XP,Selection Multimercado Plus FIC FIM,Multimercados Livre,API,03/06/2026
36326889000149,XP,Sharp Long Short 2X Advisory FIF em Cotas de FIF Multimercado,Multimercados Livre,API,03/06/2026
18772290000157,XP,Solana Long Short FIF em Cotas FIM,Multimercados Livre,API,03/06/2026
34096201000156,XP,Tavola Absoluto Advisory FIC de FIM,Multimercados Livre,API,03/06/2026
63950605000163,XP,Trend Ethereum Dólar Classe de Investimento Multimercado RL,Multimercados Livre,API,03/06/2026
38597202000135,XP,Trend Euro FIM RL,Multimercados Livre,API,03/06/2026
22963439000152,XP,Trend Ouro FIF Multi RL,Multimercados Livre,API,03/06/2026
38027135000113,XP,Trend Prata FIM RL,Multimercados Livre,API,03/06/2026
30830162000118,XP,Truxt Long Bias Advisory FIC FIM,Multimercados Livre,API,03/06/2026
54026669000181,XP,Tríade CIC CLasses FIM CP Resp Limitada,Multimercados Livre,API,03/06/2026
39354762000121,XP,V8 Speedway Long Short FIF FIF Multimercado,Multimercados Livre,API,03/06/2026
24140275000199,XP,VRB FIM,Multimercados Livre,API,03/06/2026
24572582000149,XP,Vinci Atlas FIC FIM,Multimercados Livre,API,03/06/2026
35636909000115,XP,Vinci Total Return FIC FIM,Multimercados Livre,API,03/06/2026
47684408000193,XP,Vinland Crédito Multimercado FIC FI CP,Multimercados Livre,API,03/06/2026
28581039000169,XP,Vinland Long Bias Advisory FIC FIM,Multimercados Livre,API,03/06/2026
54699701000190,XP,Vinland PLUS III FIF Multimercado RL,Multimercados Livre,API,03/06/2026
30057258000195,XP,Vista Hedge FIF em Cotas de FIM,Multimercados Livre,API,03/06/2026
40920005000157,XP,Vista Multiestratégia Advisory FIF em Cotas FIM RL,Multimercados Livre,API,03/06/2026
58211682000161,XP,WHG Casa Hedge Institucional FIF da CIC Multimercado RL,Multimercados Livre,API,03/06/2026
23999611000190,XP,XP Corporate Plus FIC FIF Multi CP RL,Multimercados Livre,API,03/06/2026
34774642000160,XP,ACE Capital Advisory FIF CIC Multi RL,Multimercados Macro,API,03/06/2026
25307278000137,XP,ASA Gauss,Multimercados Macro,API,03/06/2026
31608422000178,XP,ASA Hedge CIC CI Multimercado CP RL,Multimercados Macro,API,03/06/2026
26323079000185,XP,AZ Quest Multi Max FIC FIF Multimercado,Multimercados Macro,API,03/06/2026
18860059000115,XP,Absolute Hedge FIC de FIF Multimercado RL,Multimercados Macro,API,03/06/2026
28947266000165,XP,Absolute Vertex Advisory FIC FIF Multimercado RL,Multimercados Macro,API,03/06/2026
24078037000109,XP,Adam Macro Advisory FIC FIF Multimercado RL,Multimercados Macro,API,03/06/2026
32862354000131,XP,Bahia AM Advisory FIF CIC Multimercado RL,Multimercados Macro,API,03/06/2026
28747733000103,XP,Bahia AM Maraú Advisory FIF CIC Multimercado RL,Multimercados Macro,API,03/06/2026
41333093000153,XP,Bahia AM Mutá Advisory FIF CIC Multimercado RL,Multimercados Macro,API,03/06/2026
37887638000104,XP,Forpus Multiestratégia FIF Multimercado LP RL,Multimercados Macro,API,03/06/2026
12154412000165,XP,Ibiuna Hedge FIF FIM RL,Multimercados Macro,API,03/06/2026
30493349000173,XP,Ibiuna Hedge ST Advisory FIF CIC Multimercado RL,Multimercados Macro,API,03/06/2026
53643941000100,XP,Jubarte Migration II FIC FIM,Multimercados Macro,API,03/06/2026
28849694000155,XP,Kapitalo Alpha Global Advisory FIF em Cotas de FIM,Multimercados Macro,API,03/06/2026
33520968000106,XP,Kapitalo K10 Advisory FIF em Cotas de FIM,Multimercados Macro,API,03/06/2026
26978199000110,XP,Kapitalo Kappa Advisory FIF em Cotas de FIM,Multimercados Macro,API,03/06/2026
30521581000178,XP,Kapitalo Zeta Advisory FIF em Cotas de FIM,Multimercados Macro,API,03/06/2026
34687633000131,XP,Kinea Apolo FIF MM RL - Subclasse I,Multimercados Macro,API,03/06/2026
29762315000158,XP,Kinea Atlas II FIM RL - Subclasse I,Multimercados Macro,API,03/06/2026
21624757000126,XP,Kinea Chronos FIM RL - Subclasse I,Multimercados Macro,API,03/06/2026
42731202000153,XP,Kínitro 30 FIF em Cotas de FIM,Multimercados Macro,API,03/06/2026
30566221000192,XP,Legacy Capital Advisory FIC FIM RL,Multimercados Macro,API,03/06/2026
54087357000188,XP,Legacy Capital V10 FI Financeiro CIC Mult Resp Limitada,Multimercados Macro,API,03/06/2026
26324209000102,XP,Neo Provectus I FIC FIM,Multimercados Macro,API,03/06/2026
51102761000195,XP,Novus Plus FIF em Cotas de FIM,Multimercados Macro,API,03/06/2026
22918359000185,XP,Quantitas FIC FIM Mallorca,Multimercados Macro,API,03/06/2026
36436794000188,XP,Riza Daikon Advisory FIF em Cotas de FIM,Multimercados Macro,API,03/06/2026
34431610000161,XP,Root Capital High Yield Advisory FIC de FIF Multimercado CP RL,Multimercados Macro,API,03/06/2026
24193691000155,XP,SPX Nimitz Gripen Advisory FIC FIM,Multimercados Macro,API,03/06/2026
17797493000135,XP,SulAmérica Apollo FIM,Multimercados Macro,API,03/06/2026
12839769000187,XP,SulAmérica Evolution FI Multimercado,Multimercados Macro,API,03/06/2026
24048538000134,XP,Verde AM Scena Advisory FIC de FIF Multimercado RL,Multimercados Macro,API,03/06/2026
31403590000127,XP,Verde AM X60 Advisory FIC de FIF Multimercado RL,Multimercados Macro,API,03/06/2026
28581109000189,XP,Vinland Macro Advisory FIC FIM,Multimercados Macro,API,03/06/2026
41409831000107,XP,Vinland Macro Plus Advisory FIC FIM,Multimercados Macro,API,03/06/2026
41978534000174,XP,WHG RF Dinâmico FIC FIM,Multimercados Macro,API,03/06/2026
22003930000131,XP,XP Crédito Estruturado 120 FIC de FIF Multimercado CP RL,Multimercados Macro,API,03/06/2026
47612105000165,XP,ACE Capital Multicenários FC FIF MULT - RL,Multimercados Trading,API,03/06/2026
26605199000175,XP,Capitânia Infra 30 Incentivado Invest Financeiro em Infra RF,Renda Fixa Duração Alta Crédito Livre,API,03/06/2026
53799009000170,XP,Daycoval Classic Advisory FIC FI Financeiro Renda,Renda Fixa Duração Alta Crédito Livre,API,03/06/2026
34793170000192,XP,Icatu Vanguarda FIF Incentivado em Infraestrutura RF LP RL,Renda Fixa Duração Alta Crédito Livre,API,03/06/2026
31120420000135,XP,Journey Capital Endurance Incentivado FIF em Infra RF,Renda Fixa Duração Alta Crédito Livre,API,03/06/2026
62298816000109,XP,Occam Infra Sênior I RF FIC FI-Infra,Renda Fixa Duração Alta Crédito Livre,API,03/06/2026
19418031000195,XP,Icatu Vanguarda Pré-Fixado FIF CI RF LP RL,Renda Fixa Duração Alta Grau de Invest.,API,03/06/2026
14115118000170,XP,Mag Inflação Referenciado IMA-B FIRF FIF CIRF LP RL,Renda Fixa Duração Alta Grau de Invest.,API,03/06/2026
43778868000120,XP,Kad IMAB FIC FIF RF LP RL,Renda Fixa Duração Alta Soberano,API,03/06/2026
31145833000174,XP,Trend Inflação Curta FIRF LP RL,Renda Fixa Duração Alta Soberano,API,03/06/2026
21185984000100,XP,BNP Paribas Rubi FIF RF CP RL,Renda Fixa Duração Baixa Crédito Livre,API,03/06/2026
52282978000197,XP,Drys Shelter FIC FIF RF CP LP RL,Renda Fixa Duração Baixa Crédito Livre,API,03/06/2026
51253495000100,XP,Mapfre Confianza FIF RF Referenciado DI CP RL,Renda Fixa Duração Baixa Crédito Livre,API,03/06/2026
35789436000196,XP,ARX Everest Advisory FIC de FIF RF CP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
52286231000107,XP,ARX Fuji FIC de FIF RF CP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
48096589000108,XP,Absolute Atenas Advisory FIC FIF RF CP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
48122126000165,XP,Absolute Creta Advisory FIF FIRF,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
41888219000156,XP,Arx Denali Advisory FIC de FIF RF CP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
41888492000180,XP,Arx Vinson Advisory FIC de FIF RF CP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
51293148000100,XP,Bradesco Bancos II FIF CIC RF CP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
35408329000170,XP,Compass Credit Selection FIC de FIF RF CP LP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
29250121000173,XP,Daycoval Classic 30 FIRF CP,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
55577828000107,XP,Fundo 24 Horas FIRF RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
20879578000177,XP,Inter Conservador FIF RF CP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
44211851000159,XP,MAG FIRF Referenciado DI Premium CP,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
62604345000101,XP,Newave Crédito Infra30 FIF em Infra RF CP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
11616354000181,XP,Plural Yield FIF RF Referenciado DI RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
18719154000101,XP,Porto Seguro FIRF Referenciado DI CP,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
35378376000119,XP,Porto Seguro Ipê RF FIC FI CP LP,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
12796232000187,XP,Safra Agilité FIRF CP,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
52242738000169,XP,Safra Extra Bancos Special FIC FIRF CP,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
11447124000136,XP,Safra Vitesse Classe de Investimento RF CP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
12923387000137,XP,Sparta Premium FIC de FIF RF RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
24325096000126,XP,SulAmérica Premium FIRF Referenciado DI CP,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
47715703000160,XP,SulAmérica Premium Plus FIRF Referenciado DI CP,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
49983964000196,XP,Western Asset Crédito Bancário Plus FIF RF CP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
28320756000137,XP,Western Asset Total Credit Advisory FIC de FIF RF CP,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
50088190000119,XP,XP Bancos FIC RF Referenciada DI CP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
11046179000134,XP,XP Corporate Light FIRF CP LP,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
10843445000197,XP,XP Referenciado FIF RF Referenciado DI CP RL,Renda Fixa Duração Baixa Grau de Invest.,API,03/06/2026
41888464000163,XP,XP Termo FIC FIRF LP,Renda Fixa Duração Baixa Soberano,API,03/06/2026
57832914000136,XP,A1 CP High Grade FIF CIC RF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
57027498000101,XP,Absolute Hidra CDI Plus Advisory FIC FI Infra RF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
52297687000172,XP,Adam Renda Fixa Ativa Advisory FIC FIF RF LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
57134507000155,XP,Arx Infra Renda CDI FI Incentivado Infraestrutura RF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
26434293000109,XP,Asa Income CIC de CIRF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
17627210000107,XP,Atena Tapyr FIF em Cotas FIRF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
31340838000158,XP,Atena Yield D30 FIC de FIF RF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
30568495000110,XP,Augme 30 Advisory CIC RF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
52285852000176,XP,Augme 30 II CIC de CIRF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
49598896000141,XP,Augme CI RF Incentivado Infraestrutura RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
38443033000189,XP,BNP Paribas Infra FIF RF Sustentável IS RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
50098505000109,XP,BNP Paribas Match Plus 30 Advisory FIF RF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
50109627000153,XP,BOCOM BBM Cash Enhanced FIF CIC RF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
50094963000170,XP,BOCOM BBM Cash FIF CIC RF CP Ref DI RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
59904332000143,XP,BOCOM BBM Infra CDI FIF - CI RF Incentivado Infra RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
49996302000150,XP,Bocom BBM Corporate Credit II FIF RF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
55315627000123,XP,Bradesco Ultra II FIF - CIC RF CP LP - RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
34109809000178,XP,Bradesco Zupo FIF CIC RF CP LP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
54485055000168,XP,Brave Iron FIRF CP RL,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
52248139000152,XP,Capitânia Infra Renda 90 Incentivado Infraestrutura RF CP,Renda Fixa Duração Livre Crédito Livre,API,03/06/2026
